finance_id,model_id,year,country,units_sold,total_revenue,profit,min_price,max_price,revenue_per_unit,average_profit_margin_pct,tax_rate_pct,import_duty_usd,local_manufacturing_cost_usd,marketing_expense_usd,r_and_d_expense_usd,warranty_cost_usd,dealer_commission_pct,currency,exchange_rate_to_usd,net_profit_usd,gross_margin_usd,operating_expense_usd,net_revenue_usd,tax_paid_usd,interest_expense_usd,cash_flow_usd,capital_expenditure_usd,depreciation_usd,amortization_usd,ebitda_usd,ebit_usd,net_income_usd,dividend_usd,shares_outstanding
693,10,2017,Japan,6869,418873168.5553826,123860795.94182663,10051.56,61378.99,60980.225441167946,29.57,15.04,1142.42,18397.05,6878.83,6267.29,2386.76,4.16,JPY,0.5161,60862271.39109708,418853629.0853826,28118.92,418845049.6353826,62998524.55072954,4481.18,23381.45,7237.33,7325.24,2310.54,418854685.4153826,418850204.2353826,355851679.68465304,1503.01,3223435
694,10,2018,Japan,6977,311396934.10237586,16846574.134938534,16422.07,24399.33,44631.92405079201,5.41,17.24,353.39,24428.4,2285.27,5951.92,5039.62,6.76,INR,1.0148,-36838257.30431105,311372152.3123759,27004.06,311369930.04237586,53684831.43924959,10357.89,80610.66,39284.34,6272.59,7055.97,311383258.60237586,311372900.7123759,257688069.2731263,1336.76,1312570
695,10,2019,Japan,5783,312856135.5483723,28782764.470450252,9954.76,34422.84,54099.27988040331,9.2,19.78,833.55,20927.47,7144.03,17198.1,7560.83,6.82,GBP,0.5336,-33100179.141017795,312834374.5283723,85223.04,312770912.5083723,61882943.61146805,5533.22,98901.35,23361.1,4734.63,1335.75,312776982.8883723,312771449.6683723,250888506.05690423,3923.68,2424694
696,10,2020,Japan,2352,141087892.31650993,23025544.02605442,15659.07,46329.42,59986.34877402633,16.32,9.87,1118.27,21929.06,10567.95,18368.97,7347.75,9.74,EUR,1.061,9100169.05441489,141064844.98650992,27482.5,141060409.81650993,13925374.971639529,14567.02,79967.16,57171.14,4966.67,5902.3,141071278.78650993,141056711.76650992,127131336.79487039,3504.6,1898987
697,10,2021,Japan,2033,38604508.84873249,3451243.091076684,17753.07,25590.47,18988.936964452772,8.94,12.65,1169.29,3454.75,8413.06,6488.3,924.73,9.11,EUR,1.0025,-1432227.278287976,38599884.80873249,33558.69,38570950.15873249,4883470.36936466,4776.99,72454.1,53823.74,4551.63,6532.06,38582033.848732494,38577256.85873249,33693786.48936783,3175.2,3143803
698,10,2022,Japan,1457,58086801.29842472,7138867.879576398,13142.4,74626.6,39867.39965574792,12.29,18.63,743.96,4222.64,5208.54,12232.43,6848.78,11.79,GBP,1.2156,-3682703.202320127,58081834.69842472,96566.75,57990234.54842472,10821571.081896525,8257.49,57352.42,32274.66,7463.4,7488.36,58005186.30842472,57996928.81842472,47175357.73652819,4118.44,1001589
699,10,2023,Japan,5125,343255417.482431,26567969.313140158,16748.52,39480.76,66976.66682584019,7.74,8.53,264.46,15032.54,1898.17,11803.72,6429.75,6.74,GBP,1.3412,-2711717.798111208,343240120.482431,66757.67,343188659.812431,29279687.111251365,5196.02,55903.33,50562.74,9093.57,4965.91,343202719.292431,343197523.272431,313917836.16117966,4660.05,2519480
700,10,2024,Japan,3899,227014432.5830063,37321172.71664624,4254.82,48639.48,58223.758036164734,16.44,16.98,493.6,19464.09,3124.48,4945.43,3619.46,6.27,EUR,0.963,-1225877.9359482303,226994474.8930063,88397.21,226926035.37300628,38547050.65259447,11265.37,106838.77,9949.5,8526.71,6555.35,226941117.4330063,226929852.06300628,188382801.4104118,1248.87,4983954
701,11,2015,India,2936,16287679.53158561,2838942.5423553716,14259.98,21086.63,5547.574772338423,17.43,17.94,715.12,7581.87,4959.1,12349.54,7771.28,4.55,JPY,0.9994,-83067.16561108734,16279382.541585611,41857.33,16245822.20158561,2922009.707966459,4560.68,32215.77,28529.8,6996.58,3480.34,16256299.12158561,16251738.44158561,13329728.73361915,3652.8,1762494
702,11,2016,India,1996,13185703.642593049,679063.7375935421,4410.8,57044.45,6606.063949194914,5.15,16.01,1349.09,17580.99,10134.69,19442.27,3680.88,3.81,GBP,0.626,-1431967.4155856052,13166773.562593048,10450.67,13175252.972593049,2111031.1531791473,1539.94,67479.03,18810.36,8124.73,5198.34,13188576.042593049,13187036.10259305,11076004.949413903,1595.02,3765005
703,11,2017,India,4003,78940223.11706227,16845843.613181088,6541.96,54490.78,19720.265580080508,21.34,17.6,866.93,12309.98,13798.55,6388.81,769.79,5.22,GBP,0.7899,2952364.3445781283,78927046.20706226,23426.83,78916796.28706227,13893479.26860296,4296.91,66853.49,29821.53,7881.37,6821.73,78931499.38706228,78927202.47706228,65033723.208459325,3714.87,1775888
704,11,2018,India,2734,21776913.349600628,5263479.956598472,18386.06,43750.23,7965.220683833441,24.17,6.98,797.21,16525.76,9314.47,8874.8,2678.84,9.75,AUD,1.2526,3743451.404796348,21759590.379600625,39347.18,21737566.16960063,1520028.551802124,12673.75,108383.49,56434.4,7413.97,4176.47,21749156.609600626,21736482.859600626,20216454.3077985,4509.66,1726114
705,11,2019,India,5406,116527029.29758301,5919573.088317216,4413.21,48533.63,21555.129355823716,5.08,15.52,1453.4,24464.54,13888.98,15977.83,3586.78,10.76,JPY,0.6812,-12165421.858667668,116501111.357583,23677.36,116503351.93758301,18084994.946984883,9459.09,29245.72,13414.65,5340.56,6621.06,116515313.55758302,116505854.46758302,98420859.52059813,2586.96,2588977
706,11,2020,India,6245,108145618.94744995,10111615.37158657,13050.48,31434.48,17317.152753795028,9.35,5.17,1391.78,4218.16,13889.38,14760.79,6904.26,7.65,JPY,0.8425,4520486.872003408,108140009.00744995,79401.73,108066217.21744995,5591128.499583162,6564.28,107761.46,18070.57,2572.96,5418.18,108074208.35744995,108067644.07744995,102476515.5778668,1680.93,2610807
707,11,2021,India,291,9663988.64162554,1399345.555307378,10925.7,48657.24,33209.58296091251,14.48,12.75,646.26,19766.49,4331.36,10210.08,4368.41,7.81,INR,1.2094,167187.00350012165,9643575.89162554,59635.19,9604353.45162554,1232158.5518072564,12333.55,71717.96,19852.16,1967.2,5565.78,9611886.43162554,9599552.881625539,8367394.329818282,3934.29,4901828
708,11,2022,India,3511,180578620.85088485,35429525.410943605,10171.49,30474.26,51432.24746536168,19.62,13.12,763.62,8354.54,1589.05,4477.87,1447.62,5.97,GBP,1.0859,11737610.355307512,180569502.69088486,25572.67,180553048.18088487,23691915.055636093,10368.74,45897.45,48513.89,3902.31,2324.52,180559275.01088488,180548906.27088487,156856991.21524876,4511.88,3594050
709,11,2023,India,3318,158431099.82921207,35599468.13162395,16705.11,53678.17,47748.9752348439,22.47,7.95,735.29,4798.51,6672.93,3249.54,4805.19,9.85,USD,0.5213,23004195.695201594,158425566.0292121,92558.77,158338541.05921206,12595272.43642236,6807.03,119838.25,29823.16,4505.26,2171.16,158345217.47921205,158338410.44921204,145743138.0127897,1053.62,2973813
710,11,2024,India,5949,330966855.3875643,16581439.45491697,17812.93,29480.07,55634.03183519319,5.01,6.16,474.64,3359.22,4529.54,9979.31,846.89,3.9,AUD,1.3022,-3806118.836956991,330963021.5275643,72493.1,330894362.2875643,20387558.29187396,12502.49,68262.35,57498.21,5689.26,2263.59,330902315.13756424,330889812.64756423,310502254.35569024,4818.95,4697499
711,11,2015,USA,5114,32035152.253946852,8684729.77604499,16799.27,60242.54,6264.206541639979,27.11,7.86,1433.45,11338.96,2809.87,9330.96,6905.16,5.84,JPY,0.7134,6166766.808884768,32022379.84394685,60912.29,31974239.963946853,2517962.9671602226,2793.12,73438.81,19653.51,5267.33,3950.85,31983458.143946853,31980665.02394685,29462702.05678663,1591.69,1685292
712,11,2016,USA,5898,212712334.75696382,33629820.12507598,17892.69,72275.67,36065.16357357813,15.81,14.33,254.38,7058.25,13882.02,12516.36,7368.16,10.52,INR,1.3723,3148142.554403063,212705022.12696382,27709.12,212684625.6369638,30481677.570672918,5331.4,77156.23,37652.48,4984.22,3626.94,212693236.7969638,212687905.3969638,182206227.82629088,2044.33,4811299
713,11,2017,USA,4849,292653641.0667863,18671302.300060965,13126.73,34254.34,60353.4009211768,6.38,11.41,1161.95,7322.69,14181.67,14503.83,5673.87,10.52,USD,1.2891,-14720478.14565935,292645156.4267863,89334.98,292564306.08678627,33391780.445720315,13703.84,86048.66,41454.14,4296.39,4644.43,292573246.90678626,292559543.0667863,259167762.62106597,1275.62,4644697
714,11,2018,USA,6306,147322420.1904569,14098755.612226725,14135.57,28316.04,23362.261368610354,9.57,9.5,868.39,15666.75,7330.44,2560.31,7344.26,8.49,AUD,0.7617,103125.69413331896,147305885.0504569,69557.94,147252862.2504569,13995629.918093406,13349.65,104981.72,8804.47,6757.81,2374.91,147261994.9704569,147248645.3204569,133253015.40236348,4793.09,3477312
715,11,2019,USA,5033,152197531.42269593,23255782.80138794,17105.13,43958.64,30239.92279409814,15.28,17.81,1305.41,6150.05,8392.8,10118.65,2949.09,4.87,GBP,0.5403,-3850597.5449942052,152190075.96269593,95595.36,152101936.06269592,27106380.346382145,14291.74,41292.56,22360.49,3732.49,2761.81,152108430.36269593,152094138.62269592,124987758.27631378,2406.14,4929868
716,11,2020,USA,5551,361200933.77955496,83979217.10374653,6623.43,61455.57,65069.52509089443,23.25,11.13,687.6,23639.37,8144.24,19037.2,724.89,4.65,USD,0.6469,43777553.17408206,361176606.80955493,88436.65,361112497.129555,40201663.92966447,7386.1,36390.04,55188.95,5135.15,5195.0,361122827.27955496,361115441.17955494,320913777.24989045,4785.67,3443727
717,11,2021,USA,1808,108268479.89308158,20008015.084241476,17686.24,69818.0,59883.00879042123,18.48,15.42,102.06,13350.46,13070.95,18984.91,7680.22,5.11,EUR,1.155,3313015.484728297,108255027.37308158,12745.22,108255734.67308158,16694999.599513179,4439.67,37863.63,53192.11,11869.55,6720.31,108274324.53308158,108269884.86308157,91574885.2635684,3033.15,4009072
718,11,2022,USA,127,2451666.579469901,553831.4803022506,10696.07,70873.34,19304.461255668513,22.59,15.16,535.61,17394.8,1961.53,15933.93,4039.67,5.25,INR,1.1962,182158.82685461355,2433736.1694699014,46974.86,2404691.719469901,371672.65344763704,7010.75,82834.64,21135.82,4263.05,1378.59,2410333.359469901,2403322.609469901,2031649.9560222637,4526.42,4752898
719,11,2023,USA,219,2858891.3519565626,309903.8225520914,11403.25,24228.77,13054.29841076056,10.84,9.17,1145.35,5463.71,8695.77,5566.06,3144.19,4.33,EUR,1.0291,47743.48557767458,2852282.2919565625,59883.83,2799007.5219565625,262160.3369744168,8056.75,64414.05,24378.72,7864.31,7187.33,2814059.1619565627,2806002.4119565627,2543842.074982146,2517.56,2342184
720,11,2024,USA,5544,212759083.6609317,18531316.186867155,5820.55,68552.63,38376.458091798646,8.71,11.5,218.72,12870.74,5110.75,15404.38,3512.89,5.89,JPY,1.469,-5935978.434139993,212745994.2009317,46598.24,212712485.4209317,24467294.62100715,6790.04,66462.3,7484.45,2364.49,6506.62,212721356.5309317,212714566.49093172,188247271.86992458,3812.01,4655821
721,11,2015,UK,5575,324621409.0923654,66579851.004844144,9564.01,72179.87,58228.05544257675,20.51,11.5,1213.11,15438.34,11610.63,16127.83,2258.0,7.06,JPY,1.089,29248388.959222123,324604757.6423654,69959.68,324551449.4123654,37331462.04562202,14550.12,56442.85,24375.52,8186.34,5026.19,324564661.94236535,324550111.82236534,287218649.7767433,4128.34,1048998
722,11,2016,UK,6281,335097481.0931829,91113005.10923643,16576.99,48296.66,53350.97613328816,27.19,9.55,1106.92,5684.04,14853.93,12369.11,3047.69,8.63,INR,0.6419,59111195.664837465,335090690.1331829,81813.69,335015667.4031829,32001809.44439897,13560.85,106186.18,9178.42,2706.76,1391.57,335019765.7331829,335006204.8831829,303004395.4387839,2904.97,2107973
723,11,2017,UK,3821,252483142.10885507,16588142.436551778,10121.41,64756.37,66077.76553490057,6.57,10.21,459.36,23503.52,4750.61,4042.13,4691.27,8.94,INR,1.3031,-9190386.372762324,252459179.22885504,26434.37,252456707.73885506,25778528.809314102,1202.43,48771.65,29113.53,9491.03,1173.83,252467372.59885508,252466170.16885507,226687641.35954097,4860.58,4191134
724,11,2018,UK,1111,12455117.429382987,2676604.735574404,19728.86,44503.39,11210.7267591206,21.49,5.05,1296.1,7196.11,9533.76,14833.26,4992.73,10.68,AUD,0.7239,2047621.3053905629,12446625.219382988,94880.2,12360237.229382988,628983.4301838408,1342.21,43464.09,31716.35,11701.46,2075.08,12374013.769382989,12372671.559382988,11743688.129199147,2468.77,2714201
725,11,2019,UK,1376,62715270.493717834,8717422.59862678,10225.69,63393.26,45577.95820764377,13.9,15.88,1244.54,8403.92,14482.1,16274.36,589.96,9.75,AUD,0.9343,-1241762.3557756133,62705622.03371783,51843.66,62663426.83371784,9959184.954402393,10154.26,75441.11,14598.8,1298.91,5454.98,62670180.72371783,62660026.46371783,52700841.50931544,1345.26,2736866
726,11,2020,UK,3629,227178700.9625671,48525370.52560434,10028.49,29698.14,62600.909606659436,21.36,8.84,602.0,16413.96,13864.26,13756.13,6845.46,5.52,USD,0.5432,28442773.360513408,227161685.00256708,85180.81,227093520.1525671,20082597.16509093,12235.23,108921.96,52479.48,4160.55,1477.35,227099158.0525671,227086922.8225671,207004325.6574762,4189.05,2905722
727,11,2021,UK,2038,118509769.95304753,31476194.899529424,4524.71,55247.33,58150.03432436091,26.56,19.17,1036.8,24552.34,10736.44,3247.93,2476.57,3.98,AUD,1.0898,8757871.999530211,118484180.81304753,98744.21,118411025.74304754,22718322.899999212,7855.23,86671.56,37838.44,4317.46,6328.75,118421671.95304753,118413816.72304752,95695493.82304831,3749.89,4735981
728,11,2022,UK,195,12824974.960923983,733588.5677648517,14041.56,28879.39,65769.10236371274,5.72,13.8,393.6,6966.65,12142.7,10037.94,1400.39,6.4,EUR,1.2054,-1036257.9768426579,12817614.710923983,10704.86,12814270.100923983,1769846.5446075096,5897.67,75507.68,6737.0,2607.48,6718.39,12823595.970923984,12817698.300923984,11047851.756316476,4489.23,4623964
729,11,2023,UK,2412,122886371.42876069,31274581.528619595,10984.77,58083.73,50947.91518605335,25.45,12.58,364.29,20856.05,14595.16,16123.66,3947.64,10.73,USD,0.6091,15815476.002881499,122865151.08876069,85794.92,122800576.50876069,15459105.525738096,11256.74,44471.04,56911.86,8079.18,3971.04,122812626.7287607,122801369.98876071,107342264.46302262,1723.09,1933254
730,11,2024,UK,511,16884986.613695208,1364306.918386573,5618.96,23947.16,33043.02664128221,8.08,5.82,761.99,9195.32,11820.51,4391.09,6509.5,5.74,JPY,0.9243,381600.6974695119,16875029.30369521,13411.31,16871575.30369521,982706.2209170611,10329.1,92156.76,48904.94,1567.5,2106.89,16875249.69369521,16864920.59369521,15882214.372778147,4046.18,4744812
731,11,2015,Germany,4877,35161001.225991756,4563897.95913373,8556.3,63559.4,7209.555305719039,12.98,17.45,1143.34,24734.29,5563.26,15939.74,6928.64,11.93,GBP,1.4574,-1571696.7548018312,35135123.59599175,11496.86,35149504.36599176,6135594.7139355615,1048.78,71355.11,31343.6,4492.41,5668.24,35159665.015991755,35158616.23599175,29023021.522056192,4750.12,1203597
732,11,2016,Germany,6393,377940720.2701088,95014297.07590537,5635.83,72731.52,59117.897742860754,25.14,11.17,901.16,23823.03,2985.57,12908.56,2408.41,3.0,INR,0.5143,52798318.62173421,377915996.0801088,28146.21,377912574.06010884,42215978.45417116,10728.84,76561.46,46601.46,5603.08,4470.05,377922647.19010884,377911918.35010886,335695939.8959377,2088.34,3077647
733,11,2017,Germany,5637,174978921.50557068,48119203.41403194,5471.0,35070.96,31041.14271874591,27.5,13.97,786.85,15620.13,1971.69,11876.23,7585.9,10.21,GBP,0.7882,23674648.07970371,174962514.5255707,71166.23,174907755.2755707,24444555.334328227,5271.97,46870.81,10855.27,11945.95,1269.61,174920970.8355707,174915698.8655707,150471143.53124246,1434.05,4997165
734,11,2018,Germany,5719,163024464.5596042,32800522.269392367,12950.27,61685.89,28505.764042595594,20.12,16.65,481.85,3272.93,11794.09,15385.04,2908.67,8.65,INR,0.6089,5656948.92021827,163020709.7796042,93178.74,162931285.8196042,27143573.349174097,12169.67,80559.55,31784.44,6606.83,3321.95,162941214.5996042,162929044.9296042,135785471.5804301,2668.12,1733940
735,11,2019,Germany,4460,52866013.50832621,10335305.640877776,18881.82,39440.63,11853.366257472244,19.55,8.49,303.63,14767.66,4613.61,9844.91,2238.66,9.53,AUD,1.2923,5846981.094020881,52850942.21832621,91130.3,52774883.20832621,4488324.546856895,3964.1,100636.11,53893.31,3532.29,2272.69,52780688.18832621,52776724.08832621,48288399.54146931,4644.81,2575685
736,11,2020,Germany,1232,32173146.489285674,5250657.507051422,13340.69,74110.26,26114.56695558902,16.32,9.1,1115.5,4937.51,2690.7,14341.02,5223.39,9.08,GBP,1.3682,2322901.1765264263,32167093.479285672,70416.98,32102729.509285673,2927756.330524996,2532.78,13141.23,58148.77,8589.06,3648.91,32114967.479285672,32112434.69928567,29184678.368760675,4992.75,1810967
737,11,2021,Germany,3200,99857923.38398945,16546457.904727053,5246.74,52359.58,31205.601057496704,16.57,15.74,222.88,4736.5,2760.69,13320.62,4402.95,6.68,JPY,0.6556,828820.7640871145,99852964.00398946,34018.68,99823904.70398945,15717637.140639938,4449.99,85524.7,59217.65,1475.85,2678.04,99828058.59398945,99823608.60398945,84105971.46334952,1666.45,1640777
738,11,2022,Germany,2324,143204758.30016774,16096214.832938856,4014.72,67673.25,61619.947633462885,11.24,10.35,974.34,3326.26,9738.45,10809.02,1221.64,7.14,INR,0.7265,1274522.3488714937,143200457.70016775,80808.13,143123950.17016774,14821692.484067362,14949.9,98748.18,16297.22,9533.55,3072.03,143136555.75016776,143121605.85016775,128299913.36610039,4467.82,2617831
739,11,2023,Germany,1913,129797421.99154547,36615852.743814975,14978.7,64653.08,67850.19445454546,28.21,18.69,1208.94,15816.67,2028.01,17068.4,5287.28,5.45,USD,0.5634,12356714.573595125,129780396.38154547,94460.35,129702961.64154547,24259138.17021985,13825.33,28021.99,53130.37,4176.87,5478.52,129712617.03154548,129698791.70154548,105439653.53132562,1720.31,4230128
740,11,2024,Germany,6663,33612044.61603692,6046806.826425042,15221.31,25197.15,5044.581212072178,17.99,17.74,299.35,12884.45,12570.98,9380.37,7738.18,8.01,AUD,0.7036,84030.11154009216,33598860.81603692,30185.89,33581858.72603692,5962776.71488495,7143.95,82029.13,18447.17,10180.39,1633.15,33593672.26603692,33586528.31603692,27623751.601151966,4140.8,4865233
741,11,2015,France,3799,192295747.27425864,47362442.5536499,18946.42,26302.76,50617.464404911465,24.63,6.17,276.07,19086.69,2427.58,19342.96,975.69,7.74,GBP,0.6489,35497794.94682814,192276384.51425865,27939.44,192267807.83425865,11864647.606821759,7702.35,81890.02,13064.32,1579.62,5929.53,192275316.98425865,192267614.63425866,180402967.0274369,2767.94,3075417
742,11,2016,France,2842,71106143.83056527,17499221.996702112,19103.6,63605.24,25019.755042422687,24.61,13.31,818.35,16162.84,9228.28,15716.28,6011.67,5.71,USD,1.2736,8034994.252853874,71089162.64056528,94784.26,71011359.57056527,9464227.743848238,10674.63,78271.7,16234.2,11429.58,3361.31,71026150.46056527,71015475.83056527,61551248.08671704,2154.32,4694081
743,11,2017,France,6952,357741243.79158276,56594664.7678284,12062.7,28305.77,51458.75198382951,15.82,15.14,180.29,23138.24,3842.34,5583.54,2237.09,3.88,AUD,0.5826,2432640.4577827677,357717925.26158273,19770.34,357721473.4515828,54162024.31004563,4095.47,50140.24,56854.39,4384.92,3713.9,357729572.2715828,357725476.80158275,303563452.4915371,3512.19,4751509
744,11,2018,France,2997,149599126.64687636,31894533.801114038,11793.88,31368.17,49916.29184079959,21.32,6.88,940.53,20725.26,11690.79,19427.51,4168.9,3.15,INR,1.3851,21602113.88780894,149577460.85687637,40969.71,149558156.93687636,10292419.913305094,4717.7,35717.36,31609.73,3703.51,4456.79,149566317.23687634,149561599.53687635,139269179.62357125,4762.33,2111577
745,11,2019,France,457,30511884.669297334,6398342.215151651,16534.44,38617.46,66765.61196782786,20.97,17.67,678.82,4341.95,12830.56,13401.39,3540.69,3.35,AUD,1.0462,1006892.1940868115,30506863.899297334,40402.85,30471481.819297332,5391450.021064839,5724.13,86993.92,44632.26,4254.48,4550.38,30480286.67929733,30474562.549297333,25083112.528232493,3662.63,3895215
